UK_CSV0000000000026508::0::measure,UK_CSV0000000000026508::1::timevalue,UK_CSV0000000000026508::2::timetype,UK_CSV0000000000026508::3::ethnicity,UK_CSV0000000000026508::4::ethnicitytype,UK_CSV0000000000026508::5::legislationtype,UK_CSV0000000000026508::6::geography,UK_CSV0000000000026508::7::geographytype,UK_CSV0000000000026508::8::numberofstopandsearches,UK_CSV0000000000026508::9::totalnumberofstopandsearchcarriedoutinthisyearinth,UK_CSV0000000000026508::10::populationbyethnicity,UK_CSV0000000000026508::11::rateper_one_zero_zero_zeropopulationbyethnicity,UK_CSV0000000000026508::12::proportionoftotalstopandsearchesofthisethnicityint
UK_CSV0000000000026508 § 0 § 152,UK_CSV0000000000026508 § 1 § 152,UK_CSV0000000000026508 § 2 § 152,UK_CSV0000000000026508 § 3 § 152,UK_CSV0000000000026508 § 4 § 152,UK_CSV0000000000026508 § 5 § 152,UK_CSV0000000000026508 § 6 § 152,UK_CSV0000000000026508 § 7 § 152,UK_CSV0000000000026508 § 8 § 152,UK_CSV0000000000026508 § 9 § 152,UK_CSV0000000000026508 § 10 § 152,UK_CSV0000000000026508 § 11 § 152,UK_CSV0000000000026508 § 12 § 152
UK_CSV0000000000026508 § 0 § 153,UK_CSV0000000000026508 § 1 § 153,UK_CSV0000000000026508 § 2 § 153,UK_CSV0000000000026508 § 3 § 153,UK_CSV0000000000026508 § 4 § 153,UK_CSV0000000000026508 § 5 § 153,UK_CSV0000000000026508 § 6 § 153,UK_CSV0000000000026508 § 7 § 153,UK_CSV0000000000026508 § 8 § 153,UK_CSV0000000000026508 § 9 § 153,UK_CSV0000000000026508 § 10 § 153,UK_CSV0000000000026508 § 11 § 153,UK_CSV0000000000026508 § 12 § 153
UK_CSV0000000000026508 § 0 § 154,UK_CSV0000000000026508 § 1 § 154,UK_CSV0000000000026508 § 2 § 154,UK_CSV0000000000026508 § 3 § 154,UK_CSV0000000000026508 § 4 § 154,UK_CSV0000000000026508 § 5 § 154,UK_CSV0000000000026508 § 6 § 154,UK_CSV0000000000026508 § 7 § 154,UK_CSV0000000000026508 § 8 § 154,UK_CSV0000000000026508 § 9 § 154,UK_CSV0000000000026508 § 10 § 154,UK_CSV0000000000026508 § 11 § 154,UK_CSV0000000000026508 § 12 § 154
UK_CSV0000000000026508 § 0 § 155,UK_CSV0000000000026508 § 1 § 155,UK_CSV0000000000026508 § 2 § 155,UK_CSV0000000000026508 § 3 § 155,UK_CSV0000000000026508 § 4 § 155,UK_CSV0000000000026508 § 5 § 155,UK_CSV0000000000026508 § 6 § 155,UK_CSV0000000000026508 § 7 § 155,UK_CSV0000000000026508 § 8 § 155,UK_CSV0000000000026508 § 9 § 155,UK_CSV0000000000026508 § 10 § 155,UK_CSV0000000000026508 § 11 § 155,UK_CSV0000000000026508 § 12 § 155
UK_CSV0000000000026508 § 0 § 156,UK_CSV0000000000026508 § 1 § 156,UK_CSV0000000000026508 § 2 § 156,UK_CSV0000000000026508 § 3 § 156,UK_CSV0000000000026508 § 4 § 156,UK_CSV0000000000026508 § 5 § 156,UK_CSV0000000000026508 § 6 § 156,UK_CSV0000000000026508 § 7 § 156,UK_CSV0000000000026508 § 8 § 156,UK_CSV0000000000026508 § 9 § 156,UK_CSV0000000000026508 § 10 § 156,UK_CSV0000000000026508 § 11 § 156,UK_CSV0000000000026508 § 12 § 156
UK_CSV0000000000026508 § 0 § 157,UK_CSV0000000000026508 § 1 § 157,UK_CSV0000000000026508 § 2 § 157,UK_CSV0000000000026508 § 3 § 157,UK_CSV0000000000026508 § 4 § 157,UK_CSV0000000000026508 § 5 § 157,UK_CSV0000000000026508 § 6 § 157,UK_CSV0000000000026508 § 7 § 157,UK_CSV0000000000026508 § 8 § 157,UK_CSV0000000000026508 § 9 § 157,UK_CSV0000000000026508 § 10 § 157,UK_CSV0000000000026508 § 11 § 157,UK_CSV0000000000026508 § 12 § 157
UK_CSV0000000000026508 § 0 § 158,UK_CSV0000000000026508 § 1 § 158,UK_CSV0000000000026508 § 2 § 158,UK_CSV0000000000026508 § 3 § 158,UK_CSV0000000000026508 § 4 § 158,UK_CSV0000000000026508 § 5 § 158,UK_CSV0000000000026508 § 6 § 158,UK_CSV0000000000026508 § 7 § 158,UK_CSV0000000000026508 § 8 § 158,UK_CSV0000000000026508 § 9 § 158,UK_CSV0000000000026508 § 10 § 158,UK_CSV0000000000026508 § 11 § 158,UK_CSV0000000000026508 § 12 § 158
UK_CSV0000000000026508 § 0 § 159,UK_CSV0000000000026508 § 1 § 159,UK_CSV0000000000026508 § 2 § 159,UK_CSV0000000000026508 § 3 § 159,UK_CSV0000000000026508 § 4 § 159,UK_CSV0000000000026508 § 5 § 159,UK_CSV0000000000026508 § 6 § 159,UK_CSV0000000000026508 § 7 § 159,UK_CSV0000000000026508 § 8 § 159,UK_CSV0000000000026508 § 9 § 159,UK_CSV0000000000026508 § 10 § 159,UK_CSV0000000000026508 § 11 § 159,UK_CSV0000000000026508 § 12 § 159
UK_CSV0000000000026508 § 0 § 160,UK_CSV0000000000026508 § 1 § 160,UK_CSV0000000000026508 § 2 § 160,UK_CSV0000000000026508 § 3 § 160,UK_CSV0000000000026508 § 4 § 160,UK_CSV0000000000026508 § 5 § 160,UK_CSV0000000000026508 § 6 § 160,UK_CSV0000000000026508 § 7 § 160,UK_CSV0000000000026508 § 8 § 160,UK_CSV0000000000026508 § 9 § 160,UK_CSV0000000000026508 § 10 § 160,UK_CSV0000000000026508 § 11 § 160,UK_CSV0000000000026508 § 12 § 160
UK_CSV0000000000026508 § 0 § 161,UK_CSV0000000000026508 § 1 § 161,UK_CSV0000000000026508 § 2 § 161,UK_CSV0000000000026508 § 3 § 161,UK_CSV0000000000026508 § 4 § 161,UK_CSV0000000000026508 § 5 § 161,UK_CSV0000000000026508 § 6 § 161,UK_CSV0000000000026508 § 7 § 161,UK_CSV0000000000026508 § 8 § 161,UK_CSV0000000000026508 § 9 § 161,UK_CSV0000000000026508 § 10 § 161,UK_CSV0000000000026508 § 11 § 161,UK_CSV0000000000026508 § 12 § 161
UK_CSV0000000000026508 § 0 § 162,UK_CSV0000000000026508 § 1 § 162,UK_CSV0000000000026508 § 2 § 162,UK_CSV0000000000026508 § 3 § 162,UK_CSV0000000000026508 § 4 § 162,UK_CSV0000000000026508 § 5 § 162,UK_CSV0000000000026508 § 6 § 162,UK_CSV0000000000026508 § 7 § 162,UK_CSV0000000000026508 § 8 § 162,UK_CSV0000000000026508 § 9 § 162,UK_CSV0000000000026508 § 10 § 162,UK_CSV0000000000026508 § 11 § 162,UK_CSV0000000000026508 § 12 § 162
UK_CSV0000000000026508 § 0 § 163,UK_CSV0000000000026508 § 1 § 163,UK_CSV0000000000026508 § 2 § 163,UK_CSV0000000000026508 § 3 § 163,UK_CSV0000000000026508 § 4 § 163,UK_CSV0000000000026508 § 5 § 163,UK_CSV0000000000026508 § 6 § 163,UK_CSV0000000000026508 § 7 § 163,UK_CSV0000000000026508 § 8 § 163,UK_CSV0000000000026508 § 9 § 163,UK_CSV0000000000026508 § 10 § 163,UK_CSV0000000000026508 § 11 § 163,UK_CSV0000000000026508 § 12 § 163
UK_CSV0000000000026508 § 0 § 164,UK_CSV0000000000026508 § 1 § 164,UK_CSV0000000000026508 § 2 § 164,UK_CSV0000000000026508 § 3 § 164,UK_CSV0000000000026508 § 4 § 164,UK_CSV0000000000026508 § 5 § 164,UK_CSV0000000000026508 § 6 § 164,UK_CSV0000000000026508 § 7 § 164,UK_CSV0000000000026508 § 8 § 164,UK_CSV0000000000026508 § 9 § 164,UK_CSV0000000000026508 § 10 § 164,UK_CSV0000000000026508 § 11 § 164,UK_CSV0000000000026508 § 12 § 164
UK_CSV0000000000026508 § 0 § 165,UK_CSV0000000000026508 § 1 § 165,UK_CSV0000000000026508 § 2 § 165,UK_CSV0000000000026508 § 3 § 165,UK_CSV0000000000026508 § 4 § 165,UK_CSV0000000000026508 § 5 § 165,UK_CSV0000000000026508 § 6 § 165,UK_CSV0000000000026508 § 7 § 165,UK_CSV0000000000026508 § 8 § 165,UK_CSV0000000000026508 § 9 § 165,UK_CSV0000000000026508 § 10 § 165,UK_CSV0000000000026508 § 11 § 165,UK_CSV0000000000026508 § 12 § 165
UK_CSV0000000000026508 § 0 § 166,UK_CSV0000000000026508 § 1 § 166,UK_CSV0000000000026508 § 2 § 166,UK_CSV0000000000026508 § 3 § 166,UK_CSV0000000000026508 § 4 § 166,UK_CSV0000000000026508 § 5 § 166,UK_CSV0000000000026508 § 6 § 166,UK_CSV0000000000026508 § 7 § 166,UK_CSV0000000000026508 § 8 § 166,UK_CSV0000000000026508 § 9 § 166,UK_CSV0000000000026508 § 10 § 166,UK_CSV0000000000026508 § 11 § 166,UK_CSV0000000000026508 § 12 § 166
UK_CSV0000000000026508 § 0 § 167,UK_CSV0000000000026508 § 1 § 167,UK_CSV0000000000026508 § 2 § 167,UK_CSV0000000000026508 § 3 § 167,UK_CSV0000000000026508 § 4 § 167,UK_CSV0000000000026508 § 5 § 167,UK_CSV0000000000026508 § 6 § 167,UK_CSV0000000000026508 § 7 § 167,UK_CSV0000000000026508 § 8 § 167,UK_CSV0000000000026508 § 9 § 167,UK_CSV0000000000026508 § 10 § 167,UK_CSV0000000000026508 § 11 § 167,UK_CSV0000000000026508 § 12 § 167
UK_CSV0000000000026508 § 0 § 168,UK_CSV0000000000026508 § 1 § 168,UK_CSV0000000000026508 § 2 § 168,UK_CSV0000000000026508 § 3 § 168,UK_CSV0000000000026508 § 4 § 168,UK_CSV0000000000026508 § 5 § 168,UK_CSV0000000000026508 § 6 § 168,UK_CSV0000000000026508 § 7 § 168,UK_CSV0000000000026508 § 8 § 168,UK_CSV0000000000026508 § 9 § 168,UK_CSV0000000000026508 § 10 § 168,UK_CSV0000000000026508 § 11 § 168,UK_CSV0000000000026508 § 12 § 168
UK_CSV0000000000026508 § 0 § 169,UK_CSV0000000000026508 § 1 § 169,UK_CSV0000000000026508 § 2 § 169,UK_CSV0000000000026508 § 3 § 169,UK_CSV0000000000026508 § 4 § 169,UK_CSV0000000000026508 § 5 § 169,UK_CSV0000000000026508 § 6 § 169,UK_CSV0000000000026508 § 7 § 169,UK_CSV0000000000026508 § 8 § 169,UK_CSV0000000000026508 § 9 § 169,UK_CSV0000000000026508 § 10 § 169,UK_CSV0000000000026508 § 11 § 169,UK_CSV0000000000026508 § 12 § 169
UK_CSV0000000000026508 § 0 § 170,UK_CSV0000000000026508 § 1 § 170,UK_CSV0000000000026508 § 2 § 170,UK_CSV0000000000026508 § 3 § 170,UK_CSV0000000000026508 § 4 § 170,UK_CSV0000000000026508 § 5 § 170,UK_CSV0000000000026508 § 6 § 170,UK_CSV0000000000026508 § 7 § 170,UK_CSV0000000000026508 § 8 § 170,UK_CSV0000000000026508 § 9 § 170,UK_CSV0000000000026508 § 10 § 170,UK_CSV0000000000026508 § 11 § 170,UK_CSV0000000000026508 § 12 § 170
UK_CSV0000000000026508 § 0 § 171,UK_CSV0000000000026508 § 1 § 171,UK_CSV0000000000026508 § 2 § 171,UK_CSV0000000000026508 § 3 § 171,UK_CSV0000000000026508 § 4 § 171,UK_CSV0000000000026508 § 5 § 171,UK_CSV0000000000026508 § 6 § 171,UK_CSV0000000000026508 § 7 § 171,UK_CSV0000000000026508 § 8 § 171,UK_CSV0000000000026508 § 9 § 171,UK_CSV0000000000026508 § 10 § 171,UK_CSV0000000000026508 § 11 § 171,UK_CSV0000000000026508 § 12 § 171
UK_CSV0000000000026508 § 0 § 172,UK_CSV0000000000026508 § 1 § 172,UK_CSV0000000000026508 § 2 § 172,UK_CSV0000000000026508 § 3 § 172,UK_CSV0000000000026508 § 4 § 172,UK_CSV0000000000026508 § 5 § 172,UK_CSV0000000000026508 § 6 § 172,UK_CSV0000000000026508 § 7 § 172,UK_CSV0000000000026508 § 8 § 172,UK_CSV0000000000026508 § 9 § 172,UK_CSV0000000000026508 § 10 § 172,UK_CSV0000000000026508 § 11 § 172,UK_CSV0000000000026508 § 12 § 172
UK_CSV0000000000026508 § 0 § 173,UK_CSV0000000000026508 § 1 § 173,UK_CSV0000000000026508 § 2 § 173,UK_CSV0000000000026508 § 3 § 173,UK_CSV0000000000026508 § 4 § 173,UK_CSV0000000000026508 § 5 § 173,UK_CSV0000000000026508 § 6 § 173,UK_CSV0000000000026508 § 7 § 173,UK_CSV0000000000026508 § 8 § 173,UK_CSV0000000000026508 § 9 § 173,UK_CSV0000000000026508 § 10 § 173,UK_CSV0000000000026508 § 11 § 173,UK_CSV0000000000026508 § 12 § 173
UK_CSV0000000000026508 § 0 § 174,UK_CSV0000000000026508 § 1 § 174,UK_CSV0000000000026508 § 2 § 174,UK_CSV0000000000026508 § 3 § 174,UK_CSV0000000000026508 § 4 § 174,UK_CSV0000000000026508 § 5 § 174,UK_CSV0000000000026508 § 6 § 174,UK_CSV0000000000026508 § 7 § 174,UK_CSV0000000000026508 § 8 § 174,UK_CSV0000000000026508 § 9 § 174,UK_CSV0000000000026508 § 10 § 174,UK_CSV0000000000026508 § 11 § 174,UK_CSV0000000000026508 § 12 § 174
UK_CSV0000000000026508 § 0 § 175,UK_CSV0000000000026508 § 1 § 175,UK_CSV0000000000026508 § 2 § 175,UK_CSV0000000000026508 § 3 § 175,UK_CSV0000000000026508 § 4 § 175,UK_CSV0000000000026508 § 5 § 175,UK_CSV0000000000026508 § 6 § 175,UK_CSV0000000000026508 § 7 § 175,UK_CSV0000000000026508 § 8 § 175,UK_CSV0000000000026508 § 9 § 175,UK_CSV0000000000026508 § 10 § 175,UK_CSV0000000000026508 § 11 § 175,UK_CSV0000000000026508 § 12 § 175
UK_CSV0000000000026508 § 0 § 176,UK_CSV0000000000026508 § 1 § 176,UK_CSV0000000000026508 § 2 § 176,UK_CSV0000000000026508 § 3 § 176,UK_CSV0000000000026508 § 4 § 176,UK_CSV0000000000026508 § 5 § 176,UK_CSV0000000000026508 § 6 § 176,UK_CSV0000000000026508 § 7 § 176,UK_CSV0000000000026508 § 8 § 176,UK_CSV0000000000026508 § 9 § 176,UK_CSV0000000000026508 § 10 § 176,UK_CSV0000000000026508 § 11 § 176,UK_CSV0000000000026508 § 12 § 176
UK_CSV0000000000026508 § 0 § 177,UK_CSV0000000000026508 § 1 § 177,UK_CSV0000000000026508 § 2 § 177,UK_CSV0000000000026508 § 3 § 177,UK_CSV0000000000026508 § 4 § 177,UK_CSV0000000000026508 § 5 § 177,UK_CSV0000000000026508 § 6 § 177,UK_CSV0000000000026508 § 7 § 177,UK_CSV0000000000026508 § 8 § 177,UK_CSV0000000000026508 § 9 § 177,UK_CSV0000000000026508 § 10 § 177,UK_CSV0000000000026508 § 11 § 177,UK_CSV0000000000026508 § 12 § 177
UK_CSV0000000000026508 § 0 § 178,UK_CSV0000000000026508 § 1 § 178,UK_CSV0000000000026508 § 2 § 178,UK_CSV0000000000026508 § 3 § 178,UK_CSV0000000000026508 § 4 § 178,UK_CSV0000000000026508 § 5 § 178,UK_CSV0000000000026508 § 6 § 178,UK_CSV0000000000026508 § 7 § 178,UK_CSV0000000000026508 § 8 § 178,UK_CSV0000000000026508 § 9 § 178,UK_CSV0000000000026508 § 10 § 178,UK_CSV0000000000026508 § 11 § 178,UK_CSV0000000000026508 § 12 § 178
UK_CSV0000000000026508 § 0 § 179,UK_CSV0000000000026508 § 1 § 179,UK_CSV0000000000026508 § 2 § 179,UK_CSV0000000000026508 § 3 § 179,UK_CSV0000000000026508 § 4 § 179,UK_CSV0000000000026508 § 5 § 179,UK_CSV0000000000026508 § 6 § 179,UK_CSV0000000000026508 § 7 § 179,UK_CSV0000000000026508 § 8 § 179,UK_CSV0000000000026508 § 9 § 179,UK_CSV0000000000026508 § 10 § 179,UK_CSV0000000000026508 § 11 § 179,UK_CSV0000000000026508 § 12 § 179
UK_CSV0000000000026508 § 0 § 180,UK_CSV0000000000026508 § 1 § 180,UK_CSV0000000000026508 § 2 § 180,UK_CSV0000000000026508 § 3 § 180,UK_CSV0000000000026508 § 4 § 180,UK_CSV0000000000026508 § 5 § 180,UK_CSV0000000000026508 § 6 § 180,UK_CSV0000000000026508 § 7 § 180,UK_CSV0000000000026508 § 8 § 180,UK_CSV0000000000026508 § 9 § 180,UK_CSV0000000000026508 § 10 § 180,UK_CSV0000000000026508 § 11 § 180,UK_CSV0000000000026508 § 12 § 180
UK_CSV0000000000026508 § 0 § 181,UK_CSV0000000000026508 § 1 § 181,UK_CSV0000000000026508 § 2 § 181,UK_CSV0000000000026508 § 3 § 181,UK_CSV0000000000026508 § 4 § 181,UK_CSV0000000000026508 § 5 § 181,UK_CSV0000000000026508 § 6 § 181,UK_CSV0000000000026508 § 7 § 181,UK_CSV0000000000026508 § 8 § 181,UK_CSV0000000000026508 § 9 § 181,UK_CSV0000000000026508 § 10 § 181,UK_CSV0000000000026508 § 11 § 181,UK_CSV0000000000026508 § 12 § 181
UK_CSV0000000000026508 § 0 § 182,UK_CSV0000000000026508 § 1 § 182,UK_CSV0000000000026508 § 2 § 182,UK_CSV0000000000026508 § 3 § 182,UK_CSV0000000000026508 § 4 § 182,UK_CSV0000000000026508 § 5 § 182,UK_CSV0000000000026508 § 6 § 182,UK_CSV0000000000026508 § 7 § 182,UK_CSV0000000000026508 § 8 § 182,UK_CSV0000000000026508 § 9 § 182,UK_CSV0000000000026508 § 10 § 182,UK_CSV0000000000026508 § 11 § 182,UK_CSV0000000000026508 § 12 § 182
UK_CSV0000000000026508 § 0 § 183,UK_CSV0000000000026508 § 1 § 183,UK_CSV0000000000026508 § 2 § 183,UK_CSV0000000000026508 § 3 § 183,UK_CSV0000000000026508 § 4 § 183,UK_CSV0000000000026508 § 5 § 183,UK_CSV0000000000026508 § 6 § 183,UK_CSV0000000000026508 § 7 § 183,UK_CSV0000000000026508 § 8 § 183,UK_CSV0000000000026508 § 9 § 183,UK_CSV0000000000026508 § 10 § 183,UK_CSV0000000000026508 § 11 § 183,UK_CSV0000000000026508 § 12 § 183
UK_CSV0000000000026508 § 0 § 184,UK_CSV0000000000026508 § 1 § 184,UK_CSV0000000000026508 § 2 § 184,UK_CSV0000000000026508 § 3 § 184,UK_CSV0000000000026508 § 4 § 184,UK_CSV0000000000026508 § 5 § 184,UK_CSV0000000000026508 § 6 § 184,UK_CSV0000000000026508 § 7 § 184,UK_CSV0000000000026508 § 8 § 184,UK_CSV0000000000026508 § 9 § 184,UK_CSV0000000000026508 § 10 § 184,UK_CSV0000000000026508 § 11 § 184,UK_CSV0000000000026508 § 12 § 184
UK_CSV0000000000026508 § 0 § 185,UK_CSV0000000000026508 § 1 § 185,UK_CSV0000000000026508 § 2 § 185,UK_CSV0000000000026508 § 3 § 185,UK_CSV0000000000026508 § 4 § 185,UK_CSV0000000000026508 § 5 § 185,UK_CSV0000000000026508 § 6 § 185,UK_CSV0000000000026508 § 7 § 185,UK_CSV0000000000026508 § 8 § 185,UK_CSV0000000000026508 § 9 § 185,UK_CSV0000000000026508 § 10 § 185,UK_CSV0000000000026508 § 11 § 185,UK_CSV0000000000026508 § 12 § 185
UK_CSV0000000000026508 § 0 § 186,UK_CSV0000000000026508 § 1 § 186,UK_CSV0000000000026508 § 2 § 186,UK_CSV0000000000026508 § 3 § 186,UK_CSV0000000000026508 § 4 § 186,UK_CSV0000000000026508 § 5 § 186,UK_CSV0000000000026508 § 6 § 186,UK_CSV0000000000026508 § 7 § 186,UK_CSV0000000000026508 § 8 § 186,UK_CSV0000000000026508 § 9 § 186,UK_CSV0000000000026508 § 10 § 186,UK_CSV0000000000026508 § 11 § 186,UK_CSV0000000000026508 § 12 § 186
UK_CSV0000000000026508 § 0 § 187,UK_CSV0000000000026508 § 1 § 187,UK_CSV0000000000026508 § 2 § 187,UK_CSV0000000000026508 § 3 § 187,UK_CSV0000000000026508 § 4 § 187,UK_CSV0000000000026508 § 5 § 187,UK_CSV0000000000026508 § 6 § 187,UK_CSV0000000000026508 § 7 § 187,UK_CSV0000000000026508 § 8 § 187,UK_CSV0000000000026508 § 9 § 187,UK_CSV0000000000026508 § 10 § 187,UK_CSV0000000000026508 § 11 § 187,UK_CSV0000000000026508 § 12 § 187
UK_CSV0000000000026508 § 0 § 188,UK_CSV0000000000026508 § 1 § 188,UK_CSV0000000000026508 § 2 § 188,UK_CSV0000000000026508 § 3 § 188,UK_CSV0000000000026508 § 4 § 188,UK_CSV0000000000026508 § 5 § 188,UK_CSV0000000000026508 § 6 § 188,UK_CSV0000000000026508 § 7 § 188,UK_CSV0000000000026508 § 8 § 188,UK_CSV0000000000026508 § 9 § 188,UK_CSV0000000000026508 § 10 § 188,UK_CSV0000000000026508 § 11 § 188,UK_CSV0000000000026508 § 12 § 188
UK_CSV0000000000026508 § 0 § 189,UK_CSV0000000000026508 § 1 § 189,UK_CSV0000000000026508 § 2 § 189,UK_CSV0000000000026508 § 3 § 189,UK_CSV0000000000026508 § 4 § 189,UK_CSV0000000000026508 § 5 § 189,UK_CSV0000000000026508 § 6 § 189,UK_CSV0000000000026508 § 7 § 189,UK_CSV0000000000026508 § 8 § 189,UK_CSV0000000000026508 § 9 § 189,UK_CSV0000000000026508 § 10 § 189,UK_CSV0000000000026508 § 11 § 189,UK_CSV0000000000026508 § 12 § 189
UK_CSV0000000000026508 § 0 § 190,UK_CSV0000000000026508 § 1 § 190,UK_CSV0000000000026508 § 2 § 190,UK_CSV0000000000026508 § 3 § 190,UK_CSV0000000000026508 § 4 § 190,UK_CSV0000000000026508 § 5 § 190,UK_CSV0000000000026508 § 6 § 190,UK_CSV0000000000026508 § 7 § 190,UK_CSV0000000000026508 § 8 § 190,UK_CSV0000000000026508 § 9 § 190,UK_CSV0000000000026508 § 10 § 190,UK_CSV0000000000026508 § 11 § 190,UK_CSV0000000000026508 § 12 § 190
UK_CSV0000000000026508 § 0 § 191,UK_CSV0000000000026508 § 1 § 191,UK_CSV0000000000026508 § 2 § 191,UK_CSV0000000000026508 § 3 § 191,UK_CSV0000000000026508 § 4 § 191,UK_CSV0000000000026508 § 5 § 191,UK_CSV0000000000026508 § 6 § 191,UK_CSV0000000000026508 § 7 § 191,UK_CSV0000000000026508 § 8 § 191,UK_CSV0000000000026508 § 9 § 191,UK_CSV0000000000026508 § 10 § 191,UK_CSV0000000000026508 § 11 § 191,UK_CSV0000000000026508 § 12 § 191
UK_CSV0000000000026508 § 0 § 192,UK_CSV0000000000026508 § 1 § 192,UK_CSV0000000000026508 § 2 § 192,UK_CSV0000000000026508 § 3 § 192,UK_CSV0000000000026508 § 4 § 192,UK_CSV0000000000026508 § 5 § 192,UK_CSV0000000000026508 § 6 § 192,UK_CSV0000000000026508 § 7 § 192,UK_CSV0000000000026508 § 8 § 192,UK_CSV0000000000026508 § 9 § 192,UK_CSV0000000000026508 § 10 § 192,UK_CSV0000000000026508 § 11 § 192,UK_CSV0000000000026508 § 12 § 192
UK_CSV0000000000026508 § 0 § 193,UK_CSV0000000000026508 § 1 § 193,UK_CSV0000000000026508 § 2 § 193,UK_CSV0000000000026508 § 3 § 193,UK_CSV0000000000026508 § 4 § 193,UK_CSV0000000000026508 § 5 § 193,UK_CSV0000000000026508 § 6 § 193,UK_CSV0000000000026508 § 7 § 193,UK_CSV0000000000026508 § 8 § 193,UK_CSV0000000000026508 § 9 § 193,UK_CSV0000000000026508 § 10 § 193,UK_CSV0000000000026508 § 11 § 193,UK_CSV0000000000026508 § 12 § 193
UK_CSV0000000000026508 § 0 § 194,UK_CSV0000000000026508 § 1 § 194,UK_CSV0000000000026508 § 2 § 194,UK_CSV0000000000026508 § 3 § 194,UK_CSV0000000000026508 § 4 § 194,UK_CSV0000000000026508 § 5 § 194,UK_CSV0000000000026508 § 6 § 194,UK_CSV0000000000026508 § 7 § 194,UK_CSV0000000000026508 § 8 § 194,UK_CSV0000000000026508 § 9 § 194,UK_CSV0000000000026508 § 10 § 194,UK_CSV0000000000026508 § 11 § 194,UK_CSV0000000000026508 § 12 § 194
UK_CSV0000000000026508 § 0 § 195,UK_CSV0000000000026508 § 1 § 195,UK_CSV0000000000026508 § 2 § 195,UK_CSV0000000000026508 § 3 § 195,UK_CSV0000000000026508 § 4 § 195,UK_CSV0000000000026508 § 5 § 195,UK_CSV0000000000026508 § 6 § 195,UK_CSV0000000000026508 § 7 § 195,UK_CSV0000000000026508 § 8 § 195,UK_CSV0000000000026508 § 9 § 195,UK_CSV0000000000026508 § 10 § 195,UK_CSV0000000000026508 § 11 § 195,UK_CSV0000000000026508 § 12 § 195
UK_CSV0000000000026508 § 0 § 196,UK_CSV0000000000026508 § 1 § 196,UK_CSV0000000000026508 § 2 § 196,UK_CSV0000000000026508 § 3 § 196,UK_CSV0000000000026508 § 4 § 196,UK_CSV0000000000026508 § 5 § 196,UK_CSV0000000000026508 § 6 § 196,UK_CSV0000000000026508 § 7 § 196,UK_CSV0000000000026508 § 8 § 196,UK_CSV0000000000026508 § 9 § 196,UK_CSV0000000000026508 § 10 § 196,UK_CSV0000000000026508 § 11 § 196,UK_CSV0000000000026508 § 12 § 196
UK_CSV0000000000026508 § 0 § 197,UK_CSV0000000000026508 § 1 § 197,UK_CSV0000000000026508 § 2 § 197,UK_CSV0000000000026508 § 3 § 197,UK_CSV0000000000026508 § 4 § 197,UK_CSV0000000000026508 § 5 § 197,UK_CSV0000000000026508 § 6 § 197,UK_CSV0000000000026508 § 7 § 197,UK_CSV0000000000026508 § 8 § 197,UK_CSV0000000000026508 § 9 § 197,UK_CSV0000000000026508 § 10 § 197,UK_CSV0000000000026508 § 11 § 197,UK_CSV0000000000026508 § 12 § 197
UK_CSV0000000000026508 § 0 § 198,UK_CSV0000000000026508 § 1 § 198,UK_CSV0000000000026508 § 2 § 198,UK_CSV0000000000026508 § 3 § 198,UK_CSV0000000000026508 § 4 § 198,UK_CSV0000000000026508 § 5 § 198,UK_CSV0000000000026508 § 6 § 198,UK_CSV0000000000026508 § 7 § 198,UK_CSV0000000000026508 § 8 § 198,UK_CSV0000000000026508 § 9 § 198,UK_CSV0000000000026508 § 10 § 198,UK_CSV0000000000026508 § 11 § 198,UK_CSV0000000000026508 § 12 § 198
UK_CSV0000000000026508 § 0 § 199,UK_CSV0000000000026508 § 1 § 199,UK_CSV0000000000026508 § 2 § 199,UK_CSV0000000000026508 § 3 § 199,UK_CSV0000000000026508 § 4 § 199,UK_CSV0000000000026508 § 5 § 199,UK_CSV0000000000026508 § 6 § 199,UK_CSV0000000000026508 § 7 § 199,UK_CSV0000000000026508 § 8 § 199,UK_CSV0000000000026508 § 9 § 199,UK_CSV0000000000026508 § 10 § 199,UK_CSV0000000000026508 § 11 § 199,UK_CSV0000000000026508 § 12 § 199
UK_CSV0000000000026508 § 0 § 200,UK_CSV0000000000026508 § 1 § 200,UK_CSV0000000000026508 § 2 § 200,UK_CSV0000000000026508 § 3 § 200,UK_CSV0000000000026508 § 4 § 200,UK_CSV0000000000026508 § 5 § 200,UK_CSV0000000000026508 § 6 § 200,UK_CSV0000000000026508 § 7 § 200,UK_CSV0000000000026508 § 8 § 200,UK_CSV0000000000026508 § 9 § 200,UK_CSV0000000000026508 § 10 § 200,UK_CSV0000000000026508 § 11 § 200,UK_CSV0000000000026508 § 12 § 200
