crimeid,monthvalue,reportedby,outcometype,latitude,fallswithin,locationvalue
185e7f64a9bd158310081c3369cdcf0cbfb73c470453ee87ea9c1ae35f295dcb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
b2fdd927ff6e1323a048b0fc6b43068d84a332ab523db2b2196572354791048b,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
08566bbd0f62aa130ee33df62c64b9a8f260b93ed36d3335edce624eacb8242e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
9c17e66f1f8e7330a9fb43e9e42c73977e131825ba1bf2ed2c24246995460717,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
91a6046a24057c3d975b86c6f1d0056d23ca7e19ecaa77a60d23d7fce0502d81,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,No location
b2c18557e5675028513db03cecc0e4f24c405c2699c0ce2a664b52f21a0afc5f,2023-05,Gloucestershire Constabulary,Formal action is not in the public interest,51.864813,Gloucestershire Constabulary,No location
28e652957ee04d1182269d364e914fc696194b33420f5c2a4394d83986f7c6d4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
27ce5bcd600240e8b768d788953e2efa2fbaaf9f676cc2178138ac1bf51ce44b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
e4611a95b5fc14e64ecbdca2f4a7dcc91cb1d30178a2061a9837979a7fcbd451,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
472d6b0e226ae85da3f0eb0ce28e2945a400b1f7ae34212e09d7e08722470de4,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
e42390da71caba17819afa4d2ea71a85939354ee98912c17fcb2ee22d821d9de,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
91bf860127a596587ffcfdb8aeebdafe0c1f7994ce5657eefaa77145b6160a8b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
2fbfb991ce683a320b28362b58d10b17caa6447209a5bf42e763c52e796aa4d9,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
7d8c9ad8bcc8b0cb3a6fdebf28d91004170e18969aaa5ee87a0920b30b492bf0,2023-05,Gloucestershire Constabulary,Local resolution,51.864813,Gloucestershire Constabulary,No location
491116129538f2ddb8d878752ca3f02c789edf289ff1d7a517c2e3d57c09aaf7,2023-05,Gloucestershire Constabulary,Formal action is not in the public interest,51.864813,Gloucestershire Constabulary,No location
975373b708e802f122feaf8c772c552308f54a4a3454bf5f0ae45ea97139d6e7,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
7801693f0755183e4ffbc07b93d5d64d731292dddcf6403e35016d43504a0a47,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
a728550e5b95f4f12c303a704c3b760491496401e82fd6516bed4a2bc3467129,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.881556,Gloucestershire Constabulary,On or near Hulbert Crescent
1ed1e0c8f55a411922d87f1e2c1f3e62e933e018de2fd5df747c11c6256291f5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.714753,Gloucestershire Constabulary,On or near Bingham Close
b6a3d3e178b6ff84381af5bef2e88583dd4f8371fb9ec403f2f7e0d470c9552d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.852559,Gloucestershire Constabulary,On or near Victory Road
9439ea02a42a26c02ae2aee3b94086b275838700e270cd9ef8ff7fe72df14192,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.85566,Gloucestershire Constabulary,On or near St Paul's Road
3f96229d76aeff047ad17393f3e8e09ff780ad491f32a65ef7b1ba1c74a603c3,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
871b6db4fd416482bed4aeb47f82a574946350d6d434790322213ac4245e591a,2023-05,Gloucestershire Constabulary,Local resolution,51.74439,Gloucestershire Constabulary,On or near Hill Top Close
de82e848eb22a3c083c0617e46c35a54371bad963001b5c2bb066aa9dae87eef,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.949346,Gloucestershire Constabulary,On or near Bushcombe Lane
04cceb96be1d60b889b52368666648861b6a6812c99b2537511f0b86b57d786b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.826612,Gloucestershire Constabulary,On or near Arundel Close
4bb9308d9aa9299d9f6daa29beac1149aa64b2a75b2558d0317d206ae1a440d8,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.927976,Gloucestershire Constabulary,On or near
8f53e88ea3c665fd2a404220501d2c433802ecedf32a7285098d8f9cc64f468f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.689876,Gloucestershire Constabulary,On or near Crawley Lane
84b8b0c756a98df926986f3e2500fd981ec5ff430f3f30cf27781a6a161f05ab,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.690118,Gloucestershire Constabulary,On or near Alexandra Close
002bf3777e3a6a9e0982891da95dc1d47cc81bec0e0b5561e4e0fc730c8a6518,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.918066,Gloucestershire Constabulary,On or near
4dc7ba602d6132b1a6424c8b7f99cc227164dc3444b6be9573c10e50e014321e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.845583,Gloucestershire Constabulary,On or near Medway Crescent
bf4b8c3cfbe4d8236db1b402f053d09fc035495dda9fd031c10b6f8da6df9429,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.641945,Gloucestershire Constabulary,On or near Northfield Road
13dc427f0b2ef8c61021bf89e6693aac652524bd1dd490f9d6eea0463dc84c30,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.632678,Gloucestershire Constabulary,On or near Wortley Road
27dcfa3f2a254f32693b060496f2bf2e6c1ec26cf441d852a718fce226089dbe,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.826102,Gloucestershire Constabulary,On or near Headley Court
7e801db4fad2ad6c314c763ff79c6e6222fd4284730c2a87930fd2a46b916c15,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,On or near
ccb5f54fbde04a542fb7290081f10606defe74def3eead2b54e6fe55a5c293f4,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.826102,Gloucestershire Constabulary,On or near Headley Court
c2cf788a17af6edb0a06f041f7aef02ca2f9c6aaf6fcb0a8992dbe392108bba4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.804662,Gloucestershire Constabulary,On or near Knotgrass Way
6447f616b58dfe51f07ed6107743cc0466ed8d63a12059a66759f8796bba1874,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.886683,Gloucestershire Constabulary,On or near Rookery Road
6fa83f740e6efc584ae686520bcd01348114281dd3b8e2191d7b7c0e4e3da41b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.629039,Gloucestershire Constabulary,On or near Loop Road
50f077313cfd976b5bc264d1d5707dfd5cd0ee186a3032d2639154725d6e5bb2,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.858786,Gloucestershire Constabulary,On or near Mannings Road
333e17bd57d02ee0414bb5554d6f1b4bfd15b37a3811f21bd3d862513ed7a1eb,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.826102,Gloucestershire Constabulary,On or near Headley Court
7ae581635c4eeff5689e737b83bb097444028c7253b437509a1af8738b3917c0,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.887458,Gloucestershire Constabulary,On or near Green Lake Close
caa5617c55b020f6f875f4266e16fdf7f3c58c7c164c663ea1aab6f7de913338,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.700566,Gloucestershire Constabulary,On or near Hambidge Lane
54e927092c1763e27fcb7c81d68641dfd5a1754bf5bb77e87dcdc85068f06b2f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.748434,Gloucestershire Constabulary,On or near Little Mill Court
deebd105f8c4c6df2c86fa1ede7ae754313ca2a251cb2b3edb9f83795d4c6032,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.857538,Gloucestershire Constabulary,On or near St James Street
25a91b2a030fba38f97e7172ae9e3b19f755d2e87982175798ac3be5d1e88f70,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
f1908b3f431c3ab03aa4a5f6951dc2182f2efe9707bf68eb6b76b45eb3260c72,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.908163,Gloucestershire Constabulary,On or near Barbridge Road
5dc025d36af95950c8acf745a1abe2fcebd44e4e782b5a394c46cadbce9cb320,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.908163,Gloucestershire Constabulary,On or near Barbridge Road
449dc4cf0799589778722151aca4184dd9c3da8970a445f979f025cff15feb00,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.825426,Gloucestershire Constabulary,On or near Harwell Close
1aa719561c57963e319fe5fca18a466393d2b3a152dbd046de3c8646b4791750,2023-05,Gloucestershire Constabulary,Further action is not in the public interest,51.893393,Gloucestershire Constabulary,On or near
fab0554eac18c61701c15ae587fbb00e3afd58bea7c94000ece94c50a73a8604,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.918066,Gloucestershire Constabulary,On or near
aef45f38f6c67c7d6c3276cae6ab2a84a6aa6eaa540b00137cd2870b761370e3,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.680962,Gloucestershire Constabulary,On or near Forge Road
ea6e2f06e4478002f04a4c5872f0df0cc23182bc2d1e5d322e192b3650029a04,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.865323,Gloucestershire Constabulary,On or near Armscroft Crescent
a68bd46349ee2b425373ab61d6520ce89150eb9fe040591e80db7f433a99637c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.808283,Gloucestershire Constabulary,On or near Railway Road
bf4e38ffb24da260c557342469d493cd08dca625bad7149298775e57d5b13698,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.866504,Gloucestershire Constabulary,On or near Mayhill Way
413cd069fff9de8d2e0c91c68dfecd8cf74aa95e20053bf0f34ac9905c7a408f,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863615,Gloucestershire Constabulary,On or near Eastgate Street
aec2a170acc4943b6701a5e067d4952f0b963c76ec9c163dc2a8b0c0d76d76b7,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.825426,Gloucestershire Constabulary,On or near Harwell Close
a6a97d543b0561f4ba2b265fb041d7507dab6ec5eae0b001784a26499071f173,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.862182,Gloucestershire Constabulary,On or near
908fd98640ce0714c0f0f690eee2451cd43f6349bfe9c0d8992edd0e5854190c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.818832,Gloucestershire Constabulary,On or near Albert Road
760d4315e2fd168cb12df02da3527cb7fce9ba2398ea5ddc6b88689e8ccf75f1,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.840786,Gloucestershire Constabulary,On or near School Mews
fd2ffbb77ceb7bb51232609ef5698dc1dad3dac3db0d167c83e7c3fe1725c2ef,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.647133,Gloucestershire Constabulary,On or near Blind Lane
b809c299c017f75b30fc90b9423dad2442392a205b198d9dbad6fd1369f2a06a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.865324,Gloucestershire Constabulary,On or near Atherton Close
a748ec8c25f28586359d904e572753d9da282f9f74ba0041e4f8cc62ed6c76c1,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.865324,Gloucestershire Constabulary,On or near Atherton Close
6aca2006f69ef62be0b5a80143a3224cbf00ca64e5b7edbb1e64520a3281a340,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
b379cd8665310a96ea164de0a5821ee410e0ace55c6f598885c0f410316595d3,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.680151,Gloucestershire Constabulary,On or near Yellow Hundred Close
a689b8c7095bb7ec3cce207f156878b5ccc62efa8e866f5b87027f5b0c371c8e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.848077,Gloucestershire Constabulary,On or near Bathurst Road
da67a09552988d70ebe8fb82221fe5b897ba8461a6ccb1c876668a9f701779e5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.88968,Gloucestershire Constabulary,On or near Marleyfield Close
a1c2f4a46edfea65d8ad7ca3fe97f15dbc2b737fc6115eec9ee5dbd767e2ac55,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.709829,Gloucestershire Constabulary,On or near
c661c515f878df836b68d4c66ebb1d6b95bc931df6ac5120b9a45c3663fad01b,2023-05,Gloucestershire Constabulary,Local resolution,51.842686,Gloucestershire Constabulary,On or near Podsmead Road
6aa7a79457c9d188f69541c4b0b20596b286bc0be94382caf318c3550c14ad10,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.941939,Gloucestershire Constabulary,On or near Two Hedges Road
06faf80f879040f7277639af831fd4b2d12b5b3a011bd9f925b4ddc08435df17,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.881737,Gloucestershire Constabulary,On or near Stamp's Meadow
977fe1b0e8024eed35e5a46215497a1a3434579b593671afb856b6a1b61a555c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.770006,Gloucestershire Constabulary,On or near Gorse Lane
510ec193e12971428161c2e246ed5ef7b4c60cd050d148f009cd0dc89a1b4117,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.79478,Gloucestershire Constabulary,On or near Bank Close
64107f0ea1a4aeb698a5055312492ff39b1f00ae3b967762d7f523db0bd20212,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.846119,Gloucestershire Constabulary,On or near Usk Way
aebfd049a2eed88920ca2507f90e2c17e0735a71caec5128f49e96d6c7fd5852,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.834121,Gloucestershire Constabulary,On or near Greenhill Drive
7adc2b83164fd131c021e1cb96712328d5c69fb677389db4379fe9a09e3918a8,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.834121,Gloucestershire Constabulary,On or near Greenhill Drive
ee68dfc9290f39eec523fa90a34d1618104fb8d8a47d569cf2558a8fd89c9922,2023-05,Gloucestershire Constabulary,Action to be taken by another organisation,51.864813,Gloucestershire Constabulary,No location
49c2319213dece61858611d4dc8c4b6f7e7046e80055757e39c25b2e10f6b502,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.898729,Gloucestershire Constabulary,On or near Grosvenor Street
72e795938d7c3be01a0f61674615490440a4442160d8ffe24327aae84b18d906,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.845642,Gloucestershire Constabulary,On or near Shurdington Road
59eca06a48c45c469d51003f58d7f6494a64be24bf14408ba91280655e5bff74,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.861954,Gloucestershire Constabulary,On or near Brunswick Road
c80c8ab728acf10b48b401110d76ae6bdb362ecffb0f53afcb808cd63345241a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863077,Gloucestershire Constabulary,On or near
d4ffcaa03c58d6e4788f987d2c814795b4fc5cf06a426bc61aa3127c7318b612,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,On or near
7634a347be19fd4d32d83143c064b26d476992d4421e37569a01d121bb2d02a5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.862698,Gloucestershire Constabulary,On or near Friars Orchard
485eaae8a8d8d17e5dd67fa56df8807aabe4842c0f08cbce96064146628305d8,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.965428,Gloucestershire Constabulary,On or near Tredington Park
5840477a00a5520c79f162cb498361e37d2a28628845b7b01f3390223c5149ff,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.843666,Gloucestershire Constabulary,On or near Melick Close
e36b67b5833a29c3b8d05ab585bd3d05d50de90bf06a96cb4589a51bc065ae84,2023-05,Gloucestershire Constabulary,Local resolution,51.688556,Gloucestershire Constabulary,On or near Shearing Close
ebf5ff08ce84b82ac8b7d6a4078d93fdeacbdd8b4d75162193fd2b291fc99613,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.985026,Gloucestershire Constabulary,On or near Millennium Close
4f1707545499819418330f6c9ee444f7f8d0c8d8d1a9f5a3a4845781b7a44e5a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901406,Gloucestershire Constabulary,On or near Albion Walk
7b167367e30959f5a989283aea8d17aa9784d9fc2ca652b5da036108f4f2e26e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901406,Gloucestershire Constabulary,On or near Albion Walk
4f7110944a734100841b9b6d01fb7e53e65e6f112dff9b3375b2b5ea928f9088,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901406,Gloucestershire Constabulary,On or near Albion Walk
47f46ae7abd58a0d66f0adf46a62379db143867c66ff32e2cc5eab8946e0d349,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901406,Gloucestershire Constabulary,On or near Albion Walk
378921f8408a09bfa24b35d2d56d92d954fd8550e35269ffaba9500ee7383074,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.747216,Gloucestershire Constabulary,On or near Locking Hill
bde15d788723dca712ebcb01be50d83270fbbf89df616d6f5eaa390795a8ec75,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.747216,Gloucestershire Constabulary,On or near Locking Hill
c3905500660418df09a8ac9c0f63778a712a1f6f01d24c812e3243520110cfbc,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.835234,Gloucestershire Constabulary,On or near
a827ccf9dfd4b9977c5cec7ad2b9f8b62253f6c1f8e36c0f54913de0c55d8d63,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.918042,Gloucestershire Constabulary,On or near
